zpid,lastSoldPrice_hpi_adjusted,log_price,description,bedrooms,bathrooms,livingArea,yearBuilt,latitude,longitude,lotAreaValue,photoCount,taxAssessedValue,propertyTaxRate,homeType,zipcode,latest_tax_value,latest_tax_paid,num_tax_records,num_sales,num_price_changes,last_listing_price,avg_school_rating,max_school_rating,num_nearby_schools,min_school_distance,has_hoa,hoa_fee_monthly,has_pool,has_garage,has_waterfront,tag_price_cut,tag_new_construction,tag_foreclosure,property_age,bath_to_bed_ratio,log_living_area,log_lot_area,zip_3digit,desc_length,desc_word_count,desc_is_boilerplate,desc_mentions_renovated,desc_mentions_pool,desc_mentions_view,desc_mentions_new
1000192,186698.1339187706,12.137253690626556,"Affordable and spacious 3 bedrooms 2 baths condo with full amenities. Unit has wood kitchen cabinets and  stainless steel appliances. Bathrooms has been recently renovated with wood cabinets and granite countertops.  Amenities includes community swimming pool, gym, tennis & racquetball courts, mgmt. on site, assigned parking,  walk-in closets and Laundry facilities. Centrally located within minutes to Dadeland Mall, Metrorail, Palmetto  Express way, University of Miami and Baptist Hospital.",3.0,2.0,1200.0,1968.0,25.693846,-80.314064,,34,171928.0,1.84,CONDO,33143,171928.0,3101.81,19.0,1.0,6.0,334700.0,6.666666666666667,9.0,3.0,1.1,1.0,934.0,1,0,0,0,0,0,57.0,0.6666666666666666,7.090909822079984,,331,495,68,0,1,1,0,0
1014209,244028.0550500857,12.405042575260229,"This 710 square foot condo home has 1 bedrooms and 1.0 bathrooms. This home is located at 8000 SW 81st Dr APT 402, Miami, FL 33143.",1.0,1.0,710.0,1973.0,25.694735,-80.323395,,1,180878.0,1.84,CONDO,33143,180878.0,3322.26,23.0,3.0,0.0,175000.0,7.0,9.0,3.0,1.6,1.0,185.0,0,0,0,0,0,0,52.0,1.0,6.566672429803241,,331,131,26,1,0,0,0,0
1000381,513080.35518793337,13.14818969869028,"This 832 square foot single family home has 3 bedrooms and 1.0 bathrooms. This home is located at 6805 Massachusetts Dr, Lake Worth, FL 33462.",3.0,1.0,832.0,1961.0,26.57523,-80.08905,8232.0,1,100851.0,1.74,SINGLE_FAMILY,33462,100851.0,1600.0,26.0,2.0,0.0,,3.333333333333333,4.0,3.0,0.8,0.0,0.0,0,0,0,0,0,0,64.0,0.3333333333333333,6.725033642166843,9.015905747298426,334,142,25,1,0,0,0,0
1008984,882851.9993453713,13.690913987069424,"STUNNING UPDATED 3-BEDROOM/3-1/2 BATH 3-STORY TOWNHOME, WITH ELEVATOR AND TIKI-HUT FOR ENTERTAINING LOCATED JUST MINUTES TO THE BEACH, DOWNTOWN FORT LAUDERDALE, AIRPORT AND I-95! WALKING DISTANCE TO AMAZING RESTAURANTS AND BRAND NEW WHOLE FOODS SUPERMARKET. THIS HOME OFFERS WOOD FLOORING THROUGHOUT. SMART HOME LIGHTING CONTROL WITH ALEXA. ",3.0,4.0,2100.0,2008.0,26.105955,-80.13869,1920.0,32,592350.0,1.98,SINGLE_FAMILY,33316,592350.0,10873.29,17.0,4.0,0.0,795000.0,5.333333333333333,7.0,3.0,0.7,1.0,166.0,0,0,0,0,0,0,17.0,1.3333333333333333,7.650168700845001,7.560601162768557,333,341,47,0,1,0,0,0
1004257,317243.6312456017,12.66742846264574,"This 1118 square foot single family home has 3 bedrooms and 1.0 bathrooms. This home is located at 6066 SW 63rd St, South Miami, FL 33143.",3.0,1.0,1118.0,1999.0,25.71215,-80.29256,4486.0,1,98833.0,1.84,SINGLE_FAMILY,33143,98833.0,1146.38,23.0,2.0,0.0,,6.666666666666667,8.0,3.0,0.7,0.0,0.0,0,0,0,0,0,0,26.0,0.3333333333333333,7.020190708311925,8.408939605975984,331,138,26,1,0,0,0,0
1005015,310893.4780520603,12.647208834718514,"This 1337 square foot condo home has 2 bedrooms and 2.0 bathrooms. This home is located at 3835 Island Club Cir, Lake Worth, FL 33462.",2.0,2.0,1337.0,1986.0,26.58753,-80.10192,2474.0,1,130747.0,1.74,CONDO,33462,130747.0,1999.0,26.0,1.0,0.0,154900.0,3.333333333333333,4.0,3.0,0.4,0.0,0.0,0,0,0,0,0,0,39.0,1.0,7.198931240688173,7.813995675002791,334,134,25,1,0,0,0,0
1007506,343819.59280562407,12.747875267768343,"This 1447 square foot townhome home has 3 bedrooms and 2.0 bathrooms. This home is located at 24326 SW 109th Ct, Homestead, FL 33032.",3.0,2.0,1447.0,2005.0,25.541445,-80.369064,1742.0,1,238249.0,1.84,TOWNHOUSE,33032,238249.0,6327.48,19.0,2.0,0.0,1200.0,3.6666666666666665,5.0,3.0,0.5,1.0,123.0,0,0,0,0,0,0,20.0,0.6666666666666666,7.277938572945661,7.463363045520021,330,133,24,1,0,0,0,0
1013489,281928.2051282051,12.549411272758356,"This 1125 square foot condo home has 3 bedrooms and 2.0 bathrooms. This home is located at 831 NE 207th Ln #2-106, Miami, FL 33179.",3.0,2.0,1125.0,1983.0,25.966528,-80.18715,,1,55643.0,1.84,CONDO,33179,55643.0,460.99,23.0,1.0,0.0,,6.0,7.0,3.0,0.7,1.0,293.0,0,0,0,0,0,0,42.0,0.6666666666666666,7.026426808699636,,331,131,25,1,0,0,0,0
1006727,467066.9147989319,13.054229953912404,"This 1536 square foot condo home has 2 bedrooms and 3.0 bathrooms. This home is located at 4791 NW 2nd Ave APT 207, Boca Raton, FL 33431.",2.0,3.0,1536.0,1975.0,26.39193,-80.08449,,1,242762.0,1.74,CONDO,33431,242762.0,4886.0,26.0,1.0,0.0,,7.0,8.0,3.0,1.4,1.0,326.0,0,0,0,0,0,0,50.0,1.5,7.337587743538596,,334,137,27,1,0,0,0,0
1011765,870045.4995054401,13.67630193690989,"THIS QUINTESSENTIAL SOUTH FLORIDA BUNGALOW SITS ON AN EXPANSIVE CORNER LOT IN POINSETTIA HEIGHTS. IT'S LIGHT BRIGHT AND CHARMING. FULL OF WINDOWS (ALL IMPACT). UPDATED KITCHEN WITH GRANITE & GAS COOKING PLUS UPDATED BATHS, PLANTATION SHUTTERS, CEDAR CLOSETS, FULL INTERIOR LAUNDRY ROOM, LOVELY GARDENS,INVITING PATIO AT THE EDGE OF THE LARGE YARD WITH ROOM FOR A POOL. FULL HOUSE GAS GENERATOR. 2-ZONE A-C.",3.0,2.0,1188.0,1950.0,26.148108,-80.12696,7492.0,21,351940.0,1.98,SINGLE_FAMILY,33305,351940.0,6415.29,24.0,5.0,3.0,349000.0,6.0,8.0,3.0,0.3,1.0,395.0,1,0,0,0,0,0,75.0,0.6666666666666666,7.080867896690782,8.92172453036431,333,406,63,0,1,1,0,0
1010121,357510.83839124924,12.786923754949049,"This 940 square foot apartment home has 2 bedrooms and 2.0 bathrooms. This home is located at 36 NW 6th Ave APT TS4, Miami, FL 33128.",2.0,2.0,940.0,2007.0,25.77435,-80.20472,,31,235789.0,1.84,APARTMENT,33128,235789.0,4967.95,16.0,1.0,0.0,3000.0,2.333333333333333,3.0,3.0,0.6,1.0,557.0,0,0,0,0,0,0,18.0,1.0,6.846943139585379,,331,133,26,1,0,0,0,0
1011955,61678.38444278236,11.029705028336284,"This 860 square foot condo home has 2 bedrooms and 2.0 bathrooms. This home is located at 11925 NE 2nd Ave #B104, Miami, FL 33161.",2.0,2.0,860.0,1974.0,25.88546,-80.19332,,1,,1.84,CONDO,33161,,,0.0,1.0,1.0,128000.0,4.0,6.0,3.0,0.3,1.0,350.0,0,0,0,0,0,0,51.0,1.0,6.7580945044277305,,331,130,25,1,0,0,0,0
1005434,466576.1396702231,13.05317864394924,"This 1851 square foot single family home has 4 bedrooms and 2.0 bathrooms. This home is located at 310 Pinewood St, Lantana, FL 33462.",4.0,2.0,1851.0,1958.0,26.582762,-80.054886,6978.0,1,353788.0,1.74,SINGLE_FAMILY,33462,353788.0,7494.0,26.0,7.0,6.0,245000.0,3.333333333333333,4.0,3.0,0.3,0.0,0.0,0,0,0,0,0,0,67.0,0.5,7.524021415206125,8.850660919017152,334,134,24,1,0,0,0,0
1007809,328740.91083046305,12.703028256332487,"TASTEFULLY UPDATED KITCHEN AND BATHS. LARGE MASTER BEDROOM, WITH HIS/HER CLOSETS. STEPS FROM THE POOL. READY TO MOVE IN.GREAT FIRST FLOOR UNIT AND GREAT PRICE. FACES NORTH-SOUTH. PLENTY OF PARKING SPACES, GOOD AMENITIES, IDEAL LOCATION CLOSE TO DADELAND MALL, METRO RAIL, EXPRESSWAY, BAPTIST HOSPITAL, SUPERMARKET, ETC. MUST SEE TO APPRECIATE!MOTIVATED OWNER.",2.0,2.0,1075.0,1969.0,25.691145,-80.31942,,1,221031.0,1.84,CONDO,33143,221031.0,4009.08,23.0,2.0,0.0,195000.0,6.666666666666667,8.0,3.0,0.5,1.0,443.0,1,0,0,0,0,0,56.0,1.0,6.98100574072173,,331,359,51,0,1,1,0,0
1002568,194701.6934433348,12.179229025077316,"This 823 square foot condo home has 1 bedrooms and 1.0 bathrooms. This home is located at 942 NE 199th St #1E, Miami, FL 33179.",1.0,1.0,823.0,1969.0,25.957594,-80.183464,,1,33761.0,1.84,CONDO,33179,33761.0,192.04,23.0,3.0,0.0,,6.0,7.0,3.0,0.8,1.0,235.0,0,0,0,0,0,0,56.0,1.0,6.714170529909472,,331,127,25,1,0,0,0,0
1017585,105045.22100972358,11.562155732372627,"This 660 square foot condo home has 1 bedrooms and 1.0 bathrooms. This home is located at 1623 Miami Gardens Dr APT 148, Miami, FL 33179.",1.0,1.0,660.0,1965.0,25.946476,-80.16771,,1,36845.0,1.84,CONDO,33179,36845.0,50.39,23.0,1.0,0.0,,5.666666666666667,6.0,3.0,1.1,1.0,185.0,0,0,0,0,0,0,60.0,1.0,6.493753839851687,,331,137,26,1,0,0,0,0
1005282,580377.605630361,13.271435937890235,"This 1285 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 15125 NE 9th Ct, North Miami Beach, FL 33162.",3.0,2.0,1285.0,1955.0,25.914602,-80.18049,0.2912993572084481,1,316755.0,1.84,SINGLE_FAMILY,33162,316755.0,5383.22,23.0,2.0,2.0,325000.0,4.666666666666667,6.0,3.0,0.4,0.0,0.0,0,0,0,0,0,0,70.0,0.6666666666666666,7.1592919047975645,0.2556489650839654,331,144,27,1,0,0,0,0
1016778,485614.0923343616,13.093171598010445,"Charming and quaint, this three bedroom, two bathroom home is now available for purchase. Equipped with a magnificent backyard and swimming pool, this property is not to be over looked. Built in 1963, this 1500 square foot CBS home has been meticulously maintained by the same owner for the last 14 years.",3.0,2.0,1448.0,1963.0,26.664536,-80.06767,5998.0,10,199286.0,1.74,SINGLE_FAMILY,33405,199286.0,3505.0,26.0,1.0,2.0,275000.0,4.333333333333333,5.0,3.0,0.2,0.0,0.0,1,0,0,0,0,0,62.0,0.6666666666666666,7.278628942320682,8.699348067653093,334,305,52,0,0,1,0,0
1007672,421549.7201894103,12.951695381781128,"This 1240 square foot condo home has 2 bedrooms and 2.0 bathrooms. This home is located at 9111 E Bay Harbor Dr APT 4F, Bay Harbor Islands, FL 33154.",2.0,2.0,1240.0,1966.0,25.88188,-80.129234,,1,330330.0,1.84,CONDO,33154,330330.0,5270.56,23.0,1.0,0.0,,6.0,10.0,3.0,0.3,1.0,825.0,0,0,0,0,0,0,59.0,1.0,7.123672785204607,,331,149,29,1,0,0,0,0
1006318,403293.8984629716,12.907423331297128,"This 1404 square foot townhome home has 2 bedrooms and 2.0 bathrooms. This home is located at 20037 NE 2nd Pl, Miami, FL 33179.",2.0,2.0,1404.0,1980.0,25.959944,-80.1959,3571.0,1,73186.0,1.84,TOWNHOUSE,33179,73186.0,1273.81,23.0,2.0,0.0,,4.333333333333333,6.0,3.0,0.5,1.0,160.0,0,0,0,0,0,0,45.0,1.0,7.247792581767846,8.18088094199639,331,127,24,1,0,0,0,0
1008136,155535.3905799759,11.954635006244663,"This 880 square foot condo home has 2 bedrooms and 1.5 bathrooms. This home is located at 1800 NW 4th Ave #81, Boca Raton, FL 33432.",2.0,1.5,880.0,1976.0,26.36572,-80.09254,,1,137093.0,1.74,CONDO,33432,137093.0,2688.0,26.0,1.0,0.0,,7.0,8.0,3.0,0.5,0.0,0.0,0,0,0,0,0,0,49.0,0.75,6.78105762593618,,334,132,26,1,0,0,0,0
1015915,268602.4355035718,12.500991353397415,"REDUCED ....Great investment or starter home, will not last! Features 3 beds, 2 baths, patio, large backyard and much more! Please complete inspections before offer submissions. Please call second agent # for showings.<br/><br/>Brokered And Advertised By: Serrano Properties LLC<br/>Listing Agent: Anthony Serrano",3.0,2.0,1873.0,1956.0,25.91188,-80.19048,8700.0,1,235340.0,1.84,SINGLE_FAMILY,33161,235340.0,5892.03,23.0,6.0,3.0,124500.0,4.0,6.0,3.0,0.4,0.0,0.0,0,0,0,0,0,0,69.0,0.6666666666666666,7.535830462798367,9.071193240566023,331,313,42,0,0,0,0,0
1013529,503173.49763371726,13.128692302705929,"BEAUTIFUL 3BD/2 BTH/1 CAR GARAGE HOME AT WINDY POINT IN LAKES BY THE BAY.GREAT FLOOR PLAN, SPACIOUS MASTER SUITE WITH WALK IN CLOSET, WOOD FLOORS THROUGHOUT THE HOUSE, LARGE PATIO FOR YOUR BOAT OR RV. LOW HOA FEES OF $110 INCLUDES FRONT LAWN SERVICE. CLOSE TO SCHOOLS, SHOPPING MALL, PUBLIX, CITY PARK, FLORIDA TURNPIKE, BLACKPOINT MARINA.",3.0,2.0,1583.0,1996.0,25.566217,-80.33517,5597.0,4,300939.0,1.84,SINGLE_FAMILY,33189,300939.0,6620.42,23.0,4.0,2.0,223900.0,4.666666666666667,5.0,3.0,0.3,1.0,140.0,0,1,0,0,0,0,29.0,0.6666666666666666,7.367708572374371,8.630164670075398,331,339,56,0,0,0,0,0
1011735,529181.8527791688,13.17908930854221,"This 1829 square foot townhome home has 3 bedrooms and 2.0 bathrooms. This home is located at 11472 SW 253rd St, Homestead, FL 33032.",3.0,2.0,1829.0,2017.0,25.53239,-80.37764,1873.0,1,226035.0,1.84,TOWNHOUSE,33032,226035.0,4947.18,9.0,1.0,0.0,,4.333333333333333,5.0,3.0,1.2,1.0,98.0,0,0,0,0,0,0,8.0,0.6666666666666666,7.512071245835466,7.535830462798367,330,133,24,1,0,0,0,0
1009715,370854.49901913607,12.823567775203982,"This 1512 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 10731 SW 154th St, Miami, FL 33157.",3.0,2.0,1512.0,1973.0,25.626305,-80.36721,7500.0,1,326961.0,1.84,SINGLE_FAMILY,33157,326961.0,5597.81,23.0,1.0,0.0,125000.0,5.666666666666667,7.0,3.0,0.3,0.0,0.0,0,0,0,0,0,0,52.0,0.6666666666666666,7.321849713788356,8.922791623969637,331,134,25,1,0,0,0,0
1014471,670005.68586361,13.41504297021827,"This 2752 square foot single family home has 4 bedrooms and 3.0 bathrooms. This home is located at 9064 SW 206th St, Cutler Bay, FL 33189.",4.0,3.0,2752.0,2005.0,25.575632,-80.33825,7611.0,1,238433.0,1.84,SINGLE_FAMILY,33189,238433.0,4502.11,19.0,1.0,1.0,2350.0,4.666666666666667,5.0,3.0,0.9,1.0,48.0,0,0,0,0,0,0,20.0,0.75,7.920446505142607,8.93748122841604,331,138,26,1,0,0,0,0
1012217,312669.0746542675,12.652903839007974,"Larger open unit with recent upgrades, nice tile floors. Clean and painted. Close to beach and access to hwy 95. Quiet neighborhood and nice neighbors. Landlord takes care of yardwork.",2.0,1.0,900.0,1963.0,26.657866,-80.05802,5488.0,1,252890.0,1.74,APARTMENT,33405,252890.0,6134.0,26.0,1.0,0.0,,4.666666666666667,6.0,3.0,0.5,0.0,0.0,0,0,0,0,0,0,62.0,0.5,6.803505257608338,8.610501368549889,334,184,30,0,0,0,0,0
1002038,849207.0372976777,13.65205947331859,"Key West style single family home zoned duplexed with front and back 4 bed, 4 bath located on adored Orange Street in the Heart of Coconut Grove. This home has been updated with Uber curb appeal! Total of 2 one-story two bedrooms, two bathrooms units each with two parking places. The back living space has vaulted ceilings newer kitchen and baths and wood floors. Best location and street! Walk to cafes, the theater and Bay in minutes. Combined rental income potential in this market is over $5000 per month!",4.0,4.0,1918.0,1940.0,25.732471,-80.24213,4791.0,1,503262.0,1.84,TOWNHOUSE,33133,503262.0,10664.13,23.0,2.0,0.0,749000.0,6.333333333333333,10.0,3.0,0.3,1.0,220.0,0,0,0,0,0,0,85.0,1.0,7.5595594960077,8.474703139795285,331,510,89,0,1,0,0,0
1014350,773697.9868297272,13.558938171023604,"Dadeland Walk Gem! This rarely available light-filled townhome is tucked away within the neatly manicured grounds of a centrally located, sought-after 24 hr. guard-gated community. This 3 bedroom 2 bath, 2-story townhome features 1 bed/1 bath downstairs. Upstairs is the owner's suite, bath, and 2nd bedroom. Vaulted ceilings in the living/dining room and a bright kitchen with S/S appliances all open to a lovely private zen garden patio with Ligustrum tree and nice foliage perfect for outdoor enjoyment. Community offers tennis & racquetball courts, a beautiful oversized pool area w/Jacuzzi, large pavilion, exercise room, roving security, tons of open green space, & a low maintenance fee. Who is ready to call this fantastic townhouse, in a secure, peaceful, & sought-after neighborhood, HOME?",3.0,2.0,2039.0,1981.0,25.689388,-80.322464,,41,607000.0,1.84,TOWNHOUSE,33143,607000.0,10302.47,23.0,2.0,0.0,719000.0,6.333333333333333,7.0,3.0,0.3,1.0,575.0,1,0,0,0,0,0,44.0,0.6666666666666666,7.620705086838262,,331,799,122,0,0,1,0,0
1002287,476766.65546218486,13.074784555733826,"This 1619 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 75 NE 133rd St, North Miami, FL 33161.",3.0,2.0,1619.0,1957.0,25.897509,-80.19721,7492.0,1,117538.0,1.84,SINGLE_FAMILY,33161,117538.0,1661.6,23.0,1.0,0.0,,4.0,6.0,3.0,0.8,0.0,0.0,0,0,0,0,0,0,68.0,0.6666666666666666,7.390181428226429,8.92172453036431,331,137,26,1,0,0,0,0
1000611,155401.86563648356,11.953776157134874,"~~TROPICAL RESORT STYLE LIVING IN IDEAL LOCATION - Mention REF # 7180
~FALL SPECIALS THROUGH OCT 31st~
CALL ARIANA: 561-440-7368 *Black Stove, White Cabinets, Wall to wall carpet Private Screened in Patio, FIRST FLOOR At BELLA LAGO VISTA You Will Experience
Many PERKS Starting With Our Location!
*Less than 10 minutes to Beach, PBI Airport, Downtown City Place,
Clematis St, Trail Rail and Brightline Stations AND Walking
Distance to BUS Stop. *We OFFER Beautiful Lakeside Views of Downtown City Place
*Amazing Pool and Jacuzzi! GYM (accessible 24/7)
*Great Laundry Facility on Site
*Short 3 minute Drive to PALM BEACH OUTLETS (Shop til you DROP)
*Near Many Markets Such as Whole Foods, Target, Publix, Aldi and MORE. ~~RENT INCLUDES: Water, Sewer, Trash, Maintenance and Monthly AC Filter
Delivery~ *MENTION REF #7180
AND BEST TIME TO CONTACT YOU!~ Ariana De La Cruz:
HG Property Management
& Real Estate Services Corp
CALL 561-440-RENT (7368) (Rental prices subject to change)
*75.00 Application Fee per Adult
Clear background check,
Income 3x monthly rent (combined applicants) (RLNE5135862)",1.0,1.0,650.0,1986.0,26.71121,-80.07451,435.0,17,135000.0,1.74,MULTI_FAMILY,33401,135000.0,2968.0,19.0,3.0,0.0,945.0,4.333333333333333,6.0,3.0,0.9,1.0,289.0,1,0,0,0,0,0,39.0,1.0,6.478509642208569,6.077642243349034,334,1095,171,0,0,1,0,0
1005983,1388966.3393019098,14.144071107638508,"Spacious gated home with 3 bedrooms, 2 baths, large living, dining, kitchen open to the family room, laundry, side terrace. Large legal guest house in rear has an open living area plus 1 bedroom, 1 bath. Impact windows. Large carport and driveway on side with ample space for a boat. Sought-after Roads neighborhood, close to Brickell and its new Brickell City Centre, downtown, Key Biscayne and Miami Beach, Coral Gables, Coconut Grove, expressways, airport, shopping, restaurants galore ...",4.0,3.0,2652.0,1938.0,25.760841,-80.20258,6751.0,24,607926.0,1.84,SINGLE_FAMILY,33129,607926.0,11722.08,22.0,1.0,0.0,675000.0,6.333333333333333,8.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,87.0,0.75,7.88344635413774,8.817594036275793,331,492,78,0,0,0,0,0
1011286,328651.65760649083,12.702756720092896,"Absolutely stunning 3/2 single family home in Princeton! Great curb appeal, totally fenced, interior recently remodeled, fairly new cabinets on a huge kitchen, gorgeous porcelain tile floors throughout and a ""knock out"" backyard for those who love to entertain. Your name doesn't have to be Lola to fall in love at the ""Cococabana"" as we so dearly call this fabulous tropical retreat. Not the hottest nigh-club in Havana but the most beautiful home in the neighborhood. Be ready to cha-cha this Holiday season!",3.0,2.0,1466.0,2001.0,25.517576,-80.41028,7178.0,32,215164.0,1.84,SINGLE_FAMILY,33032,215164.0,5856.87,23.0,2.0,1.0,2900.0,3.6666666666666665,5.0,3.0,0.5,0.0,0.0,0,0,0,0,0,0,24.0,0.6666666666666666,7.290974778142981,8.878915376576483,330,510,83,0,1,0,0,0
1005633,1538547.3296882692,14.246349886762877,"This 2048 square foot condo home has 3 bedrooms and 3.0 bathrooms. This home is located at 1915 Brickell Ave PENTHOUSE CPH7, Miami, FL 33129.",3.0,3.0,2048.0,1980.0,25.75334,-80.19755,2248.0,1,673377.0,1.84,CONDO,33129,673377.0,12653.28,23.0,6.0,8.0,750000.0,5.666666666666667,8.0,3.0,1.2,1.0,1098.0,0,0,0,0,0,0,45.0,1.0,7.6251071482389,7.718240951959316,331,141,25,1,0,0,0,0
1011299,629917.6481329317,13.353345960082,"This 1240 square foot apartment home has 2 bedrooms and 2.0 bathrooms. This home is located at 1617 SE 15th St APT 303, Fort Lauderdale, FL 33316.",2.0,2.0,1240.0,1969.0,26.103554,-80.125046,,13,342890.0,1.98,APARTMENT,33316,342890.0,6776.39,17.0,5.0,0.0,2500.0,7.333333333333333,8.0,3.0,0.5,0.0,0.0,0,0,0,0,0,0,56.0,1.0,7.123672785204607,,333,146,27,1,0,0,0,0
1015221,1123802.700640117,13.932229650625196,"This 1088 square foot condo home has 2 bedrooms and 2.0 bathrooms. This home is located at 3131 NE 7th Ave UNIT 3805, Miami, FL 33137.",2.0,2.0,1088.0,2018.0,25.807222,-80.18561,,1,898332.0,1.84,CONDO,33137,898332.0,18535.65,10.0,2.0,0.0,895000.0,3.0,4.0,3.0,1.1,1.0,950.0,0,0,0,0,0,0,7.0,1.0,6.9930151229329605,,331,134,26,1,0,0,0,0
1001826,285075.4051134318,12.560512511438894,"This 840 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 1113 S D St, Lake Worth, FL 33460.",3.0,2.0,840.0,1955.0,26.602222,-80.06302,8450.0,1,33712.0,1.74,SINGLE_FAMILY,33460,33712.0,775.0,26.0,1.0,0.0,,3.333333333333333,4.0,3.0,0.5,0.0,0.0,0,0,0,0,0,0,70.0,0.6666666666666666,6.734591659972948,9.042040056544485,334,132,26,1,0,0,0,0
1003202,273423.4065102196,12.518780469624934,"This 1100 square foot condo home has 1 bedrooms and 1.5 bathrooms. This home is located at 7355 W Oakridge Cir, Lake Worth, FL 33462.",1.0,1.5,1100.0,1974.0,26.566992,-80.060005,,1,105000.0,1.74,CONDO,33462,105000.0,1917.0,26.0,1.0,0.0,,2.6666666666666665,3.0,3.0,0.8,1.0,261.0,0,0,0,0,0,0,51.0,1.5,7.00397413672268,,334,133,25,1,0,0,0,0
1006752,498110.6676733901,13.118579563146374,"This 1772 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 1430 NE 202nd St, Miami, FL 33179.",3.0,2.0,1772.0,1955.0,25.961636,-80.17319,7492.0,1,296467.0,1.84,SINGLE_FAMILY,33179,296467.0,6353.46,23.0,2.0,0.0,,6.0,7.0,3.0,0.3,0.0,0.0,0,0,0,0,0,0,70.0,0.6666666666666666,7.480428306074208,8.92172453036431,331,133,25,1,0,0,0,0
1017312,198864.65381693552,12.200384769272096,"One bedroom apartment newly remodeled. New tile floors, new kitchen cabinets with smooth closure doors, plywood cabinets with shiny gloss finish, quartz countertops, designer handles, stainless steel appliances, shower kitchen faucet,  bathroom newly redone, new hurricane impact windows, LED light fixtures, contrast paint (baseboard doors white, off grey walls). Exterior improvements: new roof (2018), new exterior paint, new parking lot, new mini split AC units, new security cameras system. All tenants/residents have passed intensive criminal/background check approvals. Good tenants only, very remodeled upcoming community in a very secured neighbourhood. Minutes from I-95 exit and minutes from Biscayne blvd/ Aventura Mall.",1.0,1.0,577.0,1968.0,25.89647,-80.193596,,9,31312.0,1.84,CONDO,33161,31312.0,938.24,9.0,5.0,0.0,115000.0,4.333333333333333,7.0,3.0,0.6,1.0,334.0,0,0,0,0,0,0,57.0,1.0,6.359573868672378,,331,732,100,0,1,0,0,1
1008513,148602.24942521594,11.9090352779528,"This 1602 square foot single family home has 4 bedrooms and 2.0 bathrooms. This home is located at 26215 SW 133rd Ct, Homestead, FL 33032.",4.0,2.0,1602.0,1987.0,25.523258,-80.40664,8197.0,1,90904.0,1.84,SINGLE_FAMILY,33032,90904.0,1163.14,23.0,1.0,0.0,,4.0,4.0,3.0,1.5,0.0,0.0,0,0,0,0,0,0,38.0,0.5,7.379632152609552,9.011645501064285,330,138,25,1,0,0,0,0
1005097,616870.5806865576,13.332416146194532,"This 2516 square foot single family home has 5 bedrooms and 2.0 bathrooms. This home is located at 1230 NE 173rd St, Miami, FL 33162.",5.0,2.0,2516.0,1962.0,25.93446,-80.175476,7710.0,1,187238.0,1.84,SINGLE_FAMILY,33162,187238.0,3873.44,23.0,2.0,0.0,,4.333333333333333,5.0,3.0,0.3,0.0,0.0,0,0,0,0,0,0,63.0,0.4,7.830822995135316,8.95040315983296,331,133,25,1,0,0,0,0
1005057,502715.2092548486,13.12778109355082,Beautiful two story home in Lakes by the Bay. ON LB.,3.0,2.0,1684.0,1993.0,25.56495,-80.34031,3702.0,9,231285.0,1.84,SINGLE_FAMILY,33189,231285.0,4192.16,23.0,7.0,2.0,199000.0,4.666666666666667,5.0,3.0,0.6,1.0,122.0,0,0,0,0,0,0,32.0,0.6666666666666666,7.429520842786462,8.216898580913613,331,52,11,0,0,0,0,0
1015736,459557.39389961486,13.038021294095705,"Welcome to your charming retreat in the heart of historic Fairfax Park, just minutes away from downtown West Palm Beach! This delightful 3-bedroom, 2-bath cottage home offers a cozy haven with 1,110 square feet of comfort.  Currently operating as a successful Airbnb, this gem presents a unique opportunity for a savvy buyer to transform it into an enchanting starter home. The location is unbeatable, allowing you to immerse yourself in the vibrant culture of West Palm Beach.",3.0,2.0,1110.0,1949.0,26.686829,-80.05818,5300.0,63,356018.0,1.74,SINGLE_FAMILY,33405,356018.0,7575.0,26.0,2.0,1.0,495000.0,4.0,4.0,3.0,0.2,0.0,0.0,0,0,0,0,0,0,76.0,0.6666666666666666,7.01301578963963,8.575650760987806,334,477,77,0,0,0,0,0
1016746,746394.6712583262,13.523011129005322,"This 1200 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 700 Kanuga Dr, West Palm Beach, FL 33401.",3.0,2.0,1200.0,1955.0,26.696892,-80.05836,6250.0,1,357300.0,1.74,SINGLE_FAMILY,33401,357300.0,6737.0,26.0,2.0,0.0,399500.0,5.333333333333333,8.0,3.0,1.3,0.0,0.0,0,0,0,0,0,0,70.0,0.6666666666666666,7.090909822079984,8.740496729931813,334,140,26,1,0,0,0,0
1012518,410498.063389886,12.925128926239584,"This 1120 square foot multi family home has 5 bedrooms and 2.0 bathrooms. This home is located at 17821 SW 107th Ave, Miami, FL 33157.",5.0,2.0,1120.0,1956.0,25.60341,-80.364525,0.2779843893480257,1,344041.0,1.84,MULTI_FAMILY,33157,344041.0,5939.15,23.0,2.0,0.0,385000.0,5.666666666666667,8.0,3.0,0.6,0.0,0.0,0,0,0,0,0,0,69.0,0.4,7.02197642307216,0.2452841409730923,331,134,25,1,0,0,0,0
